,CTRL_01112018,Ctrl_02072022,IBS.001,IBS.002,IBS.003,IBS.004,IBS.005,IBS.007,IBS.008,IBS.010,IBS.011,IBS.012,IBS.013,IBS.014,IBS.015,IBS.016,IBS.017,IBS.018,IBS.019,IBS.020,IBS.021,IBS.022,IBS.023,IBS.028,IBS.029,IBS.030,IBS.031,IBS.034,IBS.036,IBS.037,IBS.038,IBS.039,IBS.040_02262018,IBS.041,IBS.042,IBS.045,IBS.046,IBS.048,IBS.049,IBS.052,IBS.054,IBS.057,IBS.058,IBS.060,IBS.061,IBS.062,IBS.063,IBS.065,IBS.066,IBS.068,IBS.070,IBS.071,IBS.072,IBS.073,IBS.075,IBS.076,IBS.077,IBS.078,IBS.079,IBS.080
Eubacterium_sp_OM08_24,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-8.9243172229933,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Eubacterium_ventriosum,-15.5797874846977,-15.8093097850607,-7.93805598911262,-5.89543150148993,-5.61342284366295,-5.52025550073887,-4.75949434642697,-18.2997368806393,-5.69923593666843,-18.7849219017669,-7.87801643841981,-5.32859882094329,-6.74169426729741,-8.73721685563616,-6.99374563730992,-17.6703071237094,-18.6137550323622,-18.8237226518142,-4.76020721061995,-4.33219686690484,-7.50137417249163,-18.4150155268711,-17.8851154356548,-6.07904096912103,-18.3104838853524,-5.96934087129195,-7.1610602420932,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-8.14462649776918,-17.8324651270635,-17.7728808552919,-5.22269672114891,-17.7011914361004,-9.45757029166613,-18.8471685843989,-18.9374303064935,-5.89429229736648,-8.08512881268754,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-8.99210674179208,-4.36875444460307,-18.8978318937069,-7.16327303440042,-18.8776958868208,-6.67269695522178,-4.15562096682734,-19.1066807945178,-17.5506345579566
Mageeibacillus_indolicus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-8.49071069777762,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Anaerostipes_caccae,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-6.47081653010214,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-7.55706229804619,-3.01929871561338,-19.5668924563938,-18.8471685843989,-6.73646568473206,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-6.70632001770079,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Anaerostipes_hadrus,-6.7245518614907,-15.8093097850607,-6.65771037175994,-5.3369198453116,-6.8644259394979,-5.14610980994502,-1.42747912453689,-5.95268129931947,-4.99281775032656,-6.96061492771733,-8.54962661890867,-0.742237271610759,-6.20334403195631,-7.49510566141833,-4.2574841668818,-3.67182438731796,-4.14353099676502,-4.19085325226311,-3.80835869413156,-4.47336264504197,-4.56738468355766,-5.39681116499283,-6.01080911692909,-5.47306264114614,-9.21320023566853,-3.21037165202334,-4.6773646447276,-4.30948939283681,-4.91467357290205,-2.57987829284271,-17.3194781032173,-6.35503815164889,-5.34573829242219,-5.38218970803256,-4.15212194264346,-2.95091558600646,-5.67529494907928,-2.91025143312196,-2.9698828841403,-3.34208727530758,-17.7011914361004,-6.17844711834168,-4.68559549547711,-18.9374303064935,-4.48746068849592,-4.05581706171864,-2.99376269209684,-6.34085236645504,-3.6898554396478,-1.31588944490633,-5.05970111894119,-7.99449573503287,-4.13852985560108,-18.8978318937069,-3.72719750348018,-5.22664614259163,-5.59926842802964,-3.11037897629277,-8.12936898712307,-2.53300160662127
Anaerotignum_lactatifermentans,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-4.41951450727882,-18.6357989783845,-18.4893581256777,-17.8175358631101,-6.26428781272513,-18.6137550323622,-8.03520802208084,-18.3547605754462,-18.1643196741998,-17.3708394764133,-6.02491028920318,-17.8851154356548,-18.5795019001054,-7.46423895312711,-18.744133450257,-7.60550175489581,-5.94177499411344,-18.5002815386121,-5.6034239257814,-5.33579304481429,-8.50672903895061,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-4.5018543988659,-17.448527875355,-17.7011914361004,-5.6146410366655,-18.8471685843989,-18.9374303064935,-18.6880710489984,-6.96090113393371,-19.2384126649297,-6.17150995220429,-8.3241145348117,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-7.40275476690042,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-4.31386985644231
Blautia_coccoides,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-6.82671665477108,-19.5668924563938,-18.8471685843989,-9.04900563163441,-18.6880710489984,-18.6959376173395,-19.2384126649297,-11.2742262069189,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-6.34299860392531
Blautia_hansenii,-15.5797874846977,-15.8093097850607,-5.90940981513414,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-7.13113750302581,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-11.3410723591669,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-8.78033607791319,-6.83627374879048,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-9.90156965196852,-17.448527875355,-7.72580191427519,-19.5668924563938,-11.0388455340079,-18.9374303064935,-18.6880710489984,-18.6959376173395,-5.06375252746454,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-6.67504471747975,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-9.63821143648291
Blautia_hydrogenotrophica,-15.5797874846977,-15.8093097850607,-9.95998737042494,-18.595929010573,-6.59191916141692,-8.4368554771993,-7.42042323793755,-6.48773698328108,-7.87276686779243,-18.7849219017669,-8.58199254612474,-17.7072414643245,-7.2192632757582,-18.4893581256777,-8.11978180037854,-9.83393736316423,-6.63056972097261,-18.8237226518142,-18.3547605754462,-6.85068696559708,-17.3708394764133,-9.74922993140503,-8.82780969984768,-18.5795019001054,-18.3104838853524,-18.744133450257,-7.28312918175394,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-8.54147153524994,-7.71548411958443,-18.5339179965081,-5.84024212016739,-8.50557143904119,-9.63520175564916,-6.61890434643879,-8.19983254950234,-17.7011914361004,-7.56060700783667,-18.8471685843989,-9.57686122127062,-7.28606597161356,-6.80511695898465,-19.2384126649297,-18.4902012095704,-6.09002194837285,-6.00951071072992,-6.55218313067208,-11.1028356761977,-7.5339618149726,-7.25001720837757,-5.63098386400162,-9.00667987443162,-19.2291130429696,-8.62577614756648,-19.1066807945178,-10.9029461843933
Blautia_obeum,-15.5797874846977,-15.8093097850607,-9.8309257464832,-18.595929010573,-5.18255308613226,-2.97360432557337,-3.52537595940829,-6.75908925046956,-3.55921258572391,-10.57670251827,-7.39548074038396,-3.45121981280169,-5.79179856485999,-4.1947844746157,-4.70985778886822,-17.6703071237094,-5.98019163396684,-7.64751545372812,-3.61863624343445,-4.33792753596138,-6.85186903167374,-4.46551530630403,-4.14932905276763,-5.30787232398151,-3.17731092075073,-18.744133450257,-4.47792053480674,-8.09585582007026,-8.69711168259085,-5.83302878750626,-17.3194781032173,-6.21736201285201,-18.5154641486714,-7.89814253542544,-18.5339179965081,-3.12072044896162,-4.51083718571897,-4.40657930103564,-2.53015690639558,-2.06142022260377,-17.7011914361004,-4.99318648290821,-6.68087160598052,-18.9374303064935,-3.07056013910782,-7.30573361199298,-8.26520967843595,-18.4902012095704,-6.10946026049147,-17.7280754165635,-4.76405721247491,-7.11002508787884,-3.49657832099726,-5.29201696703466,-5.82645197504726,-7.44911989031892,-8.30153921000191,-1.20551549151765,-5.70370376720473,-17.5506345579566
Blautia_producta,-15.5797874846977,-15.8093097850607,-19.4265965441472,-9.57059379302001,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-11.8854381677972,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-6.59070674207179,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-8.29294038431688,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-8.20483862416052,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-6.71317361610547,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-9.65062826723227,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Blautia_sp_An249,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-8.85596906136994,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-6.49993344868646,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Blautia_sp_CAG_257,-15.5797874846977,-15.8093097850607,-7.47948246904965,-18.595929010573,-18.4808191299283,-17.476526145122,-8.33427995523604,-18.2997368806393,-17.7530369691524,-18.7849219017669,-11.498805129078,-7.37486528873659,-18.6357989783845,-18.4893581256777,-17.8175358631101,-5.83449413505828,-10.511774300509,-7.02515970313995,-18.3547605754462,-7.4342254260623,-17.3708394764133,-18.4150155268711,-6.88717422959942,-18.5795019001054,-5.93470644063975,-18.744133450257,-8.4975700657532,-17.4408144937712,-18.5002815386121,-9.71629646138359,-5.34684558729124,-17.626159535567,-7.30660762380398,-4.82262981236304,-6.82829994031969,-5.4150761010727,-10.7548176707394,-4.10738159094973,-3.76961270922781,-17.448527875355,-3.78142807576619,-19.5668924563938,-6.95484139632362,-7.13033635143671,-9.33181380212211,-7.44878923387746,-5.83662975604575,-4.57429252827557,-18.6671787250848,-3.56106256980398,-17.3122326418737,-18.6099767559253,-17.629349899083,-7.14305104090069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-5.41664347759189
Blautia_sp_N6H1_15,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-8.74300170970214,-17.4408144937712,-18.5002815386121,-8.05650820745695,-17.3194781032173,-17.626159535567,-18.5154641486714,-6.42870030074174,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-6.29972585456041,-17.448527875355,-17.7011914361004,-19.5668924563938,-11.4380321404788,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-5.01440875034286,-18.6671787250848,-4.96857465876762,-17.3122326418737,-18.6099767559253,-17.629349899083,-8.46192357996816,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Blautia_wexlerae,-7.52749098515902,-15.8093097850607,-10.8285609648868,-3.93157564341267,-5.9332120821846,-8.88775675521651,-3.33878859747322,-8.5015542897486,-9.84428223036913,-9.03802968145382,-6.84457483791514,-3.19702943433729,-7.81740164705117,-5.81406027879814,-6.66098538706956,-4.8577596411781,-5.53766389176861,-4.69827378900723,-4.93423374764854,-6.07253056970626,-4.59740682127552,-4.20800289177517,-3.93458372031678,-6.34338028122507,-5.15586437589979,-3.5764876160073,-5.72927986036918,-8.51935691482332,-10.6718451794545,-4.56754697215217,-1.74123171649114,-7.72462388675607,-6.80016126370412,-6.83135729337709,-3.02256414936782,-3.765356838416,-6.92355453622979,-4.56934725654724,-17.7728808552919,-6.32434315360052,-8.09671657235843,-6.2639573856473,-9.46027325052314,-3.64793255516309,-3.82014887217187,-6.45603858962547,-6.78614031571708,-3.51141141254782,-3.780056811499,-0.873971822226143,-5.64340660046733,-7.83329388162061,-4.65455656811419,-1.52545240279328,-2.31976636479611,-7.61900482339273,-9.37161707428444,-4.08141351176289,-7.25307054958773,-2.0440948563894
Ruminococcus_gnavus,-15.5797874846977,-15.8093097850607,-4.91680894415687,-18.595929010573,-7.12687767318777,-7.47813758739113,-3.62279702118393,-5.99508214113136,-17.7530369691524,-3.62951412491447,-4.74800646461911,-4.3836677189256,-8.35281390943782,-18.4893581256777,-17.8175358631101,-3.6958877950356,-4.46449665993239,-6.30678499681414,-8.86217789976857,-5.52873667193744,-17.3708394764133,-7.12948011686251,-5.76454076742695,-18.5795019001054,-3.32661702718719,-5.06549586177159,-7.22616861505222,-3.42459333205021,-18.5002815386121,-2.97979915593297,-4.38824859724626,-8.07215853972972,-8.30408756637502,-5.59313023385734,-8.85538813985178,-8.64313398354343,-7.3232989694233,-4.41950742194233,-3.59982103571603,-6.44874738844133,-4.84260872578832,-9.03210653162482,-5.3567913917209,-18.9374303064935,-5.82696594789206,-7.62943988988631,-3.52629010107903,-6.96287000729256,-11.8636734674764,-3.32007759218852,-8.68510939108528,-18.6099767559253,-17.629349899083,-2.81298996982515,-17.3896046663564,-5.98842286659004,-19.2291130429696,-17.7341945298173,-19.1066807945178,-2.04161868982608
Ruminococcus_torques,-5.71135732397694,-15.8093097850607,-5.94166025009021,-2.21104803629218,-3.40267420076555,-3.83853947121082,-1.4302538796255,-4.93755220197211,-4.03222068070412,-6.93938163050274,-6.46370225779292,-2.59677061525627,-3.6024183322429,-2.97262367818866,-5.33378981518297,-6.19434651824462,-2.12862115228535,-1.200772772558,-3.47359110945607,-7.17057127608459,-3.97269303985931,-6.34946436209234,-17.8851154356548,-4.58782116635677,-18.3104838853524,-4.23548521177787,-1.82906511088025,-9.53205975498795,-7.69356823053127,-2.74171137010371,-17.3194781032173,-3.86006929027398,-5.37779648163225,-3.25316630689727,-3.53315853754603,-3.18447569473223,-5.91373107040143,-17.8324651270635,-2.79317284794032,-3.4772613552902,-9.03024764487824,-4.16809270319178,-3.554828275791,-9.04849817196657,-3.98205495840587,-5.40399856791653,-2.42844309366334,-6.99910221849296,-3.31111077534207,-17.7280754165635,-4.33103889717583,-6.93322471679737,-2.81841918002134,-18.8978318937069,-3.65124408737586,-18.8776958868208,-6.55519221449993,-2.85853500323276,-4.58882498821738,-17.5506345579566
Butyrivibrio_crossotus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-6.21637009848222,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Butyrivibrio_sp_CAG_318,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-8.65905108686295,-19.3927502673139,-17.7072414643245,-18.6357989783845,-5.28434436661579,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Coprococcus_catus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-9.81314599317984,-7.88216144438095,-6.13996799865749,-9.10753519653951,-18.2997368806393,-11.8922507456865,-9.02006443240028,-8.29139349951236,-17.7072414643245,-7.67850475022761,-5.58397980212204,-5.93111078603871,-17.6703071237094,-18.6137550323622,-18.8237226518142,-6.21578438644931,-18.1643196741998,-4.70702241465878,-6.02046945283961,-17.8851154356548,-7.83679906337546,-8.72575636083893,-6.35070610215489,-12.7334092440513,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-8.82213463315377,-18.5154641486714,-10.9747322636173,-18.5339179965081,-5.20641032056876,-11.0352904922892,-17.8324651270635,-17.7728808552919,-9.26234188112891,-17.7011914361004,-10.3386139392866,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-7.41586480794428,-4.55836863532864,-17.3122326418737,-6.80385196656733,-8.33918222724727,-8.35985964617621,-5.98269548757003,-18.8776958868208,-8.06445510636788,-3.85476032721325,-8.47634536324911,-17.5506345579566
Coprococcus_comes,-15.5797874846977,-15.8093097850607,-8.61684839377424,-18.595929010573,-2.18140734410993,-5.14509478752739,-2.45649877663878,-7.11808319812337,-3.00948459455413,-18.7849219017669,-6.1206384571973,-2.71898224117987,-5.2164454831043,-3.89556405863566,-4.55228326445549,-17.6703071237094,-5.91386763095146,-18.8237226518142,-3.68849627838559,-18.1643196741998,-3.30023641387261,-18.4150155268711,-17.8851154356548,-4.09074028324786,-18.3104838853524,-3.44773656376672,-4.2621669180973,-4.25946359858015,-6.47398768544322,-18.5411214005592,-17.3194781032173,-5.14510639214066,-18.5154641486714,-3.79371940226613,-4.42090548929218,-17.5223279116537,-4.70481963234153,-17.8324651270635,-17.7728808552919,-3.42793102142086,-17.7011914361004,-5.68943955695185,-18.8471685843989,-18.9374303064935,-4.44392522950168,-5.96150104710613,-4.37173054336937,-18.4902012095704,-3.4878390198364,-17.7280754165635,-4.42021116182302,-5.17124035603061,-3.63907040032833,-18.8978318937069,-3.98335491104316,-18.8776958868208,-6.99483688211645,-4.126962309962,-5.7826655667776,-17.5506345579566
Coprococcus_eutactus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-2.21962116921883,-18.2997368806393,-17.7530369691524,-7.08584057369275,-19.3927502673139,-17.7072414643245,-4.1728915042107,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-3.1189719497278,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-3.37064664316514,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-7.79680021514958,-2.32257231454518,-9.11476209464988,-1.12424562717917,-18.8776958868208,-19.2291130429696,-0.154172577058362,-7.58339914047195,-7.79616919181351
Dorea_formicigenerans,-15.5797874846977,-15.8093097850607,-8.0825513758051,-18.595929010573,-8.24153814253328,-3.67713379028828,-3.38132971151027,-6.60832219289535,-5.95982420580221,-8.36588987676482,-4.40283341829501,-4.1233969209159,-5.42220463897419,-4.70100193293182,-4.95944797540116,-4.69123460799799,-5.91716866001795,-18.8237226518142,-4.95854380251403,-7.19782973963066,-5.62957597485805,-4.73266957166412,-6.06477144959696,-7.37431156623848,-18.3104838853524,-5.33961675584173,-5.35946636830637,-6.86104620278503,-6.70911088887778,-4.67870721872892,-17.3194781032173,-5.45981052963637,-18.5154641486714,-4.14999496973134,-6.36160380944365,-4.94196783659709,-6.01878818543492,-17.8324651270635,-17.7728808552919,-5.61213581017001,-17.7011914361004,-6.138249516893,-6.49344778327385,-18.9374303064935,-6.21893822735732,-6.81863990879667,-19.2384126649297,-18.4902012095704,-5.37400816087811,-1.62174460067586,-6.28201516586086,-7.02249127812999,-4.76425320093892,-18.8978318937069,-4.19916964166184,-7.5000061231272,-8.36472474764082,-4.00676027931622,-6.05880176778102,-17.5506345579566
Dorea_longicatena,-15.5797874846977,-15.8093097850607,-7.37600296035295,-18.595929010573,-3.82851526312472,-2.79179507939822,-2.01437828889429,-5.56919905445673,-4.70386598317375,-9.26849486566281,-6.92484811565865,-2.59058030367932,-3.86302812091529,-2.50198854878923,-3.23051944948413,-3.59429480389004,-5.73544990168681,-3.24910478469857,-3.82708434050546,-18.1643196741998,-4.51460283269511,-4.03008539550895,-17.8851154356548,-4.06296478555662,-3.47629533560357,-5.23148493301153,-3.96648394552309,-5.95555831729849,-6.34119044377918,-4.1579696304136,-17.3194781032173,-4.84603016193021,-18.5154641486714,-2.97705779056247,-5.20348247298887,-3.44694002523924,-5.23843105449537,-17.8324651270635,-3.3106278533332,-3.17258371007476,-17.7011914361004,-4.95034445472291,-3.72344656549951,-10.9307294610531,-5.14852350073198,-4.5327457370819,-9.99068017373645,-18.4902012095704,-4.78796968621793,-1.16311292705608,-3.44068112752591,-4.8596545301801,-2.586980139794,-2.3309293734004,-3.78333352179646,-8.34744136974165,-7.1999506219373,-1.46598711591511,-4.61751122273768,-17.5506345579566
