,CTRL_01112018,Ctrl_02072022,IBS.001,IBS.002,IBS.003,IBS.004,IBS.005,IBS.007,IBS.008,IBS.010,IBS.011,IBS.012,IBS.013,IBS.014,IBS.015,IBS.016,IBS.017,IBS.018,IBS.019,IBS.020,IBS.021,IBS.022,IBS.023,IBS.028,IBS.029,IBS.030,IBS.031,IBS.034,IBS.036,IBS.037,IBS.038,IBS.039,IBS.040_02262018,IBS.041,IBS.042,IBS.045,IBS.046,IBS.048,IBS.049,IBS.052,IBS.054,IBS.057,IBS.058,IBS.060,IBS.061,IBS.062,IBS.063,IBS.065,IBS.066,IBS.068,IBS.070,IBS.071,IBS.072,IBS.073,IBS.075,IBS.076,IBS.077,IBS.078,IBS.079,IBS.080
Flavonifractor_sp_An306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179999964000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmiger_formicilis,0,0,0,0.253719898512041,0.00413000041300004,0.106039989396001,0.169719949084015,0.136039972792005,0.05872,0,0.02017,0.00514000051400005,0.205099938470018,0.0635199682400159,0.0409999877000037,0,0.0312599968740003,0.0109999978000004,0.456660091332018,0.00386000038600004,0.0727799927220007,0.0495999702400179,0,0.249380024938002,0.0993099602760159,0.00982999606800157,0.164019983598002,0.00646,0.0556900055690006,0.00482999710200174,0,0.0911900182380036,0,0.16237988633408,0,0.144689985531001,0.0863399913660009,0.016149991925004,0,0.0655799672100164,0,0.176220017622002,0.0997200698040489,0.116519988348001,0.156540031308006,0.262249868875066,0.0155699953290014,0,0.100970010097001,0,0,0.0118699988130001,0.05479,0.32639,0.0254599974540003,0.130299973940005,0.0517300103460021,0.0677800067780007,0.0277200055440011,0
Gemmiger_sp_An87,0,0,0,0,0,0,0.000289999913000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692999584200249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harryflintia_acetispora,0,0,0,0.0465399813840074,0,0,0.0133599959920012,0,0,0,0,0.00459000045900005,0,0,0.0278699916390025,0,0,0.0048999990200002,0,0.0599500059950006,0,0.00790999525400285,0,0,0,0,0.0134099986590001,0,0,0,0.0501800050180005,0,0.0239399928180022,0,0.119039976192005,0.00374999962500004,0.00301999969800003,0.0112299943850028,0,0.020059989970005,0,0.00157000015700002,0,0.113439988656001,0.00462000092400018,0.00462999768500116,0,0.088760026628008,0,0.00156000031200006,0,0.00322999967700003,0,0,0.000529999947000005,0,0,0.00185000018500002,0,0
Pseudoflavonifractor_capillosus,0,0,0,0,0,0,0,0,0,0,0,0.000390000039000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199999980000002,0,0,0,0,0,0,0,0.00194999961000008,0,0,0,0,0,0,0,0,0.0218799978120002,0,0.0157599921200039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoflavonifractor_sp_An184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350000035000003,0,0,0,0.0216699956660009,0,0,0,0,0,0,0.00319000031900003,0,0.0109399989060001,0,0,0,0.0164800049440015,0,0,0,0,0,0,0.000409999959000004,0,0,0,0,0
Clostridium_leptum,0,0,0.097680009768001,0.0423299830680068,0.0368500036850004,0.0406399959360004,0.0642899807130058,0.141319971736006,0.02879,0.67411,1.60488,0.0341900034190003,0.198509940447018,0,0.0195899941230018,0.00350000035000003,0,0.121219975756005,0.0107900021580004,0.00299000029900003,0,0.0844099493540304,0.09368,0.0127300012730001,0.148039940784024,0.100699959720016,0.146999985300001,0,0,0,0.0213100021310002,0.0320400064080013,0.0582799825160052,0.00410999712300201,0.00628999874200025,0.522479947752005,0.00215999978400002,0.0277599861200069,0.0156099937560025,0.0419799790100105,0,0.0269100026910003,0,0.0801999919800008,0.0205400041080008,0.0454999772500114,0,0.0737200221160066,0.000440000044000004,0.979520195904039,0.0196200039240008,0.0413099958690004,0.00967,0.06168,0.00189999981000002,0.00423999915200017,0,0.0141300014130001,0.0103100020620004,0.0603800120760024
Clostridium_methylpentosum,0,0,0.00575000057500006,0,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0.00681000068100007,0,0,0.0145,0,0.0331099867560053,0,0,0,0,0,0,0,0,0,0,0,0.00338999966100003,0,0,0,0,0.00590000059000006,0,0,0,0,0,0,0,0.0634700126940025,0,0,0,0,0,0,0,0,0,0
Eubacterium_siraeum,0,0,0.289160028916003,0,0.0171900017190002,0.00176999982300002,0.280569915829025,0,1.97728,0.49747,0,0,0.0487599853720044,0,0.00807999757600073,0.623820062382006,0,0,0.0165100033020007,1.09961010996101,30.1926269807373,0.0044499973300016,0.85526,3.87274038727404,7.22999710800116,0,0.00629999937000006,0.09441,0.0277100027710003,0,0,0.708830141766028,0.992129702361089,0,2.4107595178481,0.00289999971000003,0.0119699988030001,0.0218099890950054,0,0.0260799869600065,0,0.000490000049000005,0,0,0,0.871999564000218,0,7.58397227519168,0.214530021453002,0.000360000072000014,0,1.13450988654901,0.31459,0.00114,0,0.025019994996001,1.60757032151406,0.00906000090600009,0.000700000140000028,0.0571600114320023
Ruminococcaceae_bacterium_D16,0,0,0.00503000050300005,0,0,0,0.00235999929200021,0,0,0.00019,0,0.0305200030520003,0,0,0,0.0126200012620001,0,0,0,0.0120300012030001,0,0,0,0.000450000045000004,0,0,0.0442499955750004,0,0,0,0,0,0,0.00818999426700401,0.00214999957000009,0,0.222409977759002,0.103469948265026,0,0,0,0,0,0,0.000570000114000023,0.0403399798300101,0,0.0415400124620037,0,0.432690086538017,0,0,0,0,0,0,0,0.00353000035300004,0,0
Ruminococcaceae_bacterium_D5,0,0,0,1.29055948377621,0,0,0,0,0.01104,0.57583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363329927334014,0,0,0,0,0,0,0,0,0.0229799977020002,0,0,0,0,0,0.0401200080240016,0,0.694869930513007,0.00323,0,0,0,0,0.00813000081300008,0,0
Ruminococcus_bicirculans,0,0,0,0.6266597493361,0,0,0.011359996592001,2.4712295057541,9.37093,0.00054,1.88951,0,0.000309999907000028,0,6.91308792607362,0,0.0102199989780001,0.00168999966200007,1.71775034355007,0,2.04821979517802,0,0,0.749620074962007,0,0,0.00246999975300002,0,0.0110700011070001,0,0.0125000012500001,0,0,0,0.000109999978000004,3.84090961590904,1.63823983617602,2.49483875258062,0.00516999793200083,0.457489771255114,0.00304999908500027,0,0,0,0.530730106146021,0.00310999844500078,0,0,0.00097000009700001,0,0.0144100028820006,0.244479975552002,0,0.00743,7.04922929507707,0.0229099954180009,0,0.168040016804002,0,0
Ruminococcus_bromii,0,0,0,2.02965918813632,1.12572011257201,0,0,0,0.48419,0.076,0,3.32062033206203,0.202779939166018,4.26329786835107,0,0,0,0,0,1.33869013386901,0.98833990116601,0,1.59816,0,0,0,0,0.68364,0.403460040346004,0,0,0,0.148859955342013,0,0,1.36617986338201,0.856199914380009,0,0.00587999764800094,4.20202789898605,0.00379999886000034,1.82604018260402,0.922720645904452,0.261609973839003,1.52309030461806,0.762909618545191,0,1.04546031363809,0.00545000054500005,3.80073076014615,0,0.638979936102006,0,0,0.235659976434002,0,0,0.179420017942002,0.945350189070038,0
Ruminococcus_callidus,0,0,0,0,0,0,0,0,0,0,0,0,0.0380799885760034,0,0,0,0,0,0,0.0547700054770006,0,0,0,0,0,0,0,0,0,0,0.00209000020900002,0,0,0,0,0,0,0.016059991970004,0,0.0115199942400029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102000020400004,0
Ruminococcus_champanellensis,0,0,0,0.153809938476025,0,0,0,0,0,0.01423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_lactaris,0,0,0,0,0,0.0519499948050005,0,0,0.53695,0,0.14672,0,0.67154979853506,1.44413927793036,0.103069969079009,0.00411000041100004,7.35142926485707,0.25184994963001,0,0.411310041131004,0,0,1.24869,0.265470026547003,0,1.65953933618427,6.52487934751206,0,0.0330600033060003,1.73327896003262,0,0.0138200027640006,0,0,0,0.0303099969690003,0,0.436529781735109,0.350629859748056,0.490449754775123,0,0,0,0.00203999979600002,0,0,0,0.144880043464013,0,0,0,0.0227899977210002,0,0,0,0,0,1.01225010122501,0.024400004880001,0
Ruminococcus_obeum_CAG_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205399979460002,0,0,0,0,0,0,0,0
Ruminococcus_sp_CAG_330,0,0,0,0,0,0,0,0,0,0.02217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_sp_CAG_403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314819842590079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_sp_CAG_488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515699948430005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruthenibacterium_lactatiformans,0.141299971740006,0,2.67157026715703,0.558179776728089,0.249210024921002,0.319939968006003,0.578019826594052,5.15757896848421,0.2407,3.16307,0.87603,0.262340026234003,0.289419913174026,0,0.288139913558026,0.780560078056008,0.705469929453007,0.523679895264021,0.126860025372005,0.225870022587002,0.0268799973120003,0.920399447760331,0.41842,0.586700058670006,0.326199869520052,0.0962199615120154,2.04885979511402,0.03147,0.0306600030660003,0.0164599901240059,0.100700010070001,0.0782600156520031,1.04134968759509,0.0726199491660356,1.13211977357605,0.322819967718003,0.101339989866001,0.797469601265199,0.178139928744029,0.60192969903515,0.196079941176018,1.82155018215502,0.0313900219730154,0.661779933822007,0.339900067980014,0.675029662485169,0.0561399831580051,3.42236102670831,0.248370024837002,0.973120194624039,1.06614021322804,2.32109976789002,0.08467,0.63726,0.143349985665001,0.456789908642018,0.0182800036560007,0.116120011612001,0.024600004920001,0.0717500143500029
Absiella_dolichum,0,0,0.000400000040000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352999858800057,0,0,0,0,0,0,0,0,0,0,0,0,0.0153699938520025,0,0,0,0,0,0,0,0.0485399854380044,0,0,0,0,0,0,0,0,0,0,0,0,0.0599400119880024
Candidatus_Stoquefichus_sp_KLE1796,0,0,0.0273700027370003,0,0,0.0195699980430002,0,0,0,0,0,0.0207400020740002,0,0,0,0,0,0.0609799878040024,0,0,0,0.00627999623200226,0,0,0,0.0649499740200104,0,0,0,0.11087993347204,0.0102200010220001,0.0159900031980006,0,0,0,0,0,0.000659999670000165,0,0,0.00117999964600011,0,0,0,0,0,0,0,0.000190000019000002,0.120290024058005,0,0,0,0.01323,0,0,0,0,0,0
Catenibacterium_mitsuokai,0,0,0,0,0,0.745729925427007,0,0,0,0,0.02102,0,0,0.251659874170063,0.10816996754901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08533,0,0,0,0,0,0,0
Coprobacillus_cateniformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12391,0,0,0,0.148629985137002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dielma_fastidiosa,0,0,0,0,0.000120000012000001,0,0.00420999873700038,0.0293099941380012,0,0,0,0.0894500089450009,0.00211999936400019,0,0,0.0098000009800001,0,0.00319999936000013,0,0.0259800025980003,0.0187699981230002,0.00818999508600295,0.01239,0,0,0,0.00314999968500003,0.07846,0,0.0203899877660073,0.0471200047120005,0,0,0,0.0214799957040009,0.00210999978900002,0.00627999937200006,0,0.158829936468025,0.00245999877000062,0,0,0.0010300007210005,0.0181599981840002,0.00455000091000018,0,0,0.00596000178800054,0.00229000022900002,0,0.0273300054660011,0,0.00505,0.00828,0,0,0.00278000055600011,0,0,0.0459600091920018
Clostridium_innocuum,0,0,0.00450000045000004,0,0,0.0240299975970002,0.0341399897580031,0.615329876934025,0,0.71585,0.00206,0.0169000016900002,0.186919943924017,0,0.00522999843100047,0.00905000090500009,0,0,0.0075500015100003,0.169710016971002,0,0.000229999862000083,0.00708,0,0,0.199509920196032,0.0528799947120005,0,0,0.00678999592600244,0.0136900013690001,0,0,0,0.00692999861400028,0.00108999989100001,0.00201999979800002,0.0142999928500036,0.0387799844880062,0.0024199987900006,0.293369911989026,0.00312000031200003,0,0.00444999955500004,0.0220100044020009,0.00509999745000128,0.0160899951730014,0.00200000060000018,0.0118300011830001,0.172840034568007,0.00984000196800039,0,0,0.18832,0,0,0,0.00910000091000009,0,0.00179000035800007
Clostridium_spiroforme,0,0,0.0908000090800009,0,0.000670000067000007,0.0137699986230001,0.0168599949420015,0.276899944620011,0.00776,0,0.01261,0.0127300012730001,0.00174999947500016,0,0,0,0.0654599934540007,0.0025299994940001,0.0138300027660006,0.0205900020590002,0,0,0.19742,0,0,0.031009987596005,0,0,0,0.0511199693280184,0.000290000029000003,0,0,0.0350599754580172,0.00350999929800014,0.00104999989500001,0,0,0.000619999752000099,0.0344199827900086,0,0.00703000070300007,0,0,0,0.00830999584500208,0,0.00148000044400013,0.00132000013200001,0,0,0,0,0.00886,0,0,0.00155000031000006,0,0,0
Erysipelatoclostridium_ramosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550000055000005,0,0.000189999962000008,0,0.0131100013110001,0,0,0.0815,0,0,0,0,0,0,0.0275799834520099,0,0,0,0,0,0,0,0,0.00616999753200099,0,0.0629799811060057,0,0.0302900212030148,0,0.0342700068540014,0,0.143539956938013,0,0,0.25635005127001,0,0,0,0.03349,0,0,0,0,0,0.00905000181000036
Faecalicoccus_pleomorphus,0,0,0,0,0,0,0,0,0.01769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170000017000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalitalea_cylindroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50016969996606,0,0,0,0,0,0,0,0,0.318309968169003,0,0,0,0,0,0,0,0,0,0,0.0152199984780002,0,0,0,0,0
Holdemanella_biformis,0,0,0,0,0.0668700066870007,0,0,0,0,0,0,0,0,0.714389642805179,0,0,0.0230499976950002,0,0.0380600076120015,0,0,0,0,0,0,0,0,0,0,0,0,0.0845600169120034,0,0.0320699775510157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258800077640023,0,0,0,0,0.09345,0,0,0,0,0.00867000086700009,0.0405200081040016,0
Holdemania_filiformis,0,0,0.0261400026140003,0,0,0.00187999981200002,0.0128699961390012,0,0,0.00406,0.04999,0.0251600025160003,0,0,0,0,0.0817599918240008,0,0.0104100020820004,0.0155900015590002,0.0182699981730002,0.0652999608200235,0,0,0.000839999664000134,0.00093999962400015,0.0232499976750002,0.00911,0.00311000031100003,0,0.0714000071400007,0,0,0.00735999484800361,0.049239990152002,0.0443899955610004,0.0098199990180001,0.0145999927000036,0.0587799764880094,0.04013997993001,0.10792996762101,0.0254000025400003,0,0,0,0.0234299882850059,0.00270999918700024,0.0523100156930047,0.0110300011030001,0,0.0578300115660023,0.0694299930570007,0.00641,0.0016,0,0.0228499954300009,0,0.0204700020470002,0.00117000023400005,0.100230020046004
Massiliomicrobiota_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01871,0,0,0,0.00449999955000004,0,0,0,0,0,0,0,0.00662999867400027,0,0,0,0,0,0,0.00583000058300006,0,0,0,0,0,0.000610000183000055,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_moorei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340000034000003,0,0,0,0,0,0,0,0,0,0,0,0.00049,0,0,0,0,0,0
Turicibacter_sanguinis,0,0,0,0,0.00144000014400001,0.00766999923300008,0.00352999894100032,0,0,0.10568,0.14613,0,0,0.0734399632800184,0,0,0,0,0.050400010080002,0,0.00746999925300007,0.000519999688000187,0,0.160600016060002,0,0,0,0,0,0.0119899928060043,0,0,0,0,0,0.00458999954100005,0,0,0,0.00860999569500215,0,0,0.00382000267400187,0,0,0,0,0.00100000030000009,0.00247000024700003,0,0,0,0,0.02855,0.00797999920200008,0,0,0,0.00168000033600007,0
Firmicutes_bacterium_CAG_110,0,0,0,1.36043945582422,0,0.0473299952670005,0,0,0.5202,1.38145,0,0,0.0192799942160017,0.0703099648450176,1.24427962671611,0,0,0,0,0,0.0263999973600003,0,0,0.0131700013170001,0,0,0,0,0,0,0,0,0,0,0.143219971356006,0,0,0,0,0,0,0.373850037385004,0,0,0,0,0,0,0,0,0,0.414619958538004,0,0,0.0123499987650001,0,0,0.381470038147004,0.0557400111480022,0
Firmicutes_bacterium_CAG_145,0,0,0.0121800012180001,0.000969999612000155,0,0,0.0194499941650018,0,0.01196,0,0.01174,0.0538600053860005,0,0,0.00409999877000037,0.0665700066570007,0,0,0,0.0461100046110005,0,0.322119806728116,0,0,0.00992999602800159,0,0.0608199939180006,0,0,0,0,0.00824000164800033,0.286159914152026,0,0.0433399913320017,0.123029987697001,0.00162999983700002,0,0,0.109029945485027,0,0.0338600033860003,0,0,0.647630129526026,0.0384499807750096,0,0.0940800282240085,0.0134600013460001,0.00192000038400008,0.410100082020016,0,0,0.01293,0,0,0.00215000043000009,0.0147500014750001,0,0
Firmicutes_bacterium_CAG_170,0,0,0,0,0,0,0,0,0,0.03687,0,0,0,0,0,0,0,0,0,0,0.221799977820002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium_CAG_238,0,0,0,0,0,0,0,0,0,0.07911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium_CAG_424,0,0,0,0,0,0,0,0,0,0,0,0.00406000040600004,0,0,0,0,0,0.122089975582005,0,0.0190100019010002,0,0.0228099863140082,0,0,0,0,0.0114999988500001,0,0,0,0,0,0.00692999792100062,0.00128999909700063,0,0,0,0,0.485999805600078,0,0.175559947332016,0,0.0275000192500135,0,0,0,0,0.00586000175800053,0,0.436430087286017,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium_CAG_534,0,0,0,0,0,0,0,0,0,0.03129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium_CAG_646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607399635560219,0,0,0,0.0250699824510123,0,0,0,0,0.112469955012018,0,0.055619983314005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes_bacterium_CAG_83,0.24670995065801,0,1.11043011104301,0.149989940004024,0.216710021671002,0.149369985063002,0.132659960202012,1.88073962385208,12.72409,0.02308,0.18159,0.409460040946004,0.0177799946660016,0.00827999586000207,0.141729957481013,0.126100012610001,0.368679963132004,0,0.291800058360012,0.196300019630002,0.0137399986260001,0,0.3032,0.00697000069700007,0.056129977548009,0,0.0371999962800004,0,0.0277300027730003,0,0,9.36754187350837,0,0.000329999769000162,0,0.661779933822007,1.23399987660001,0,0,0.0510499744750128,0,0.0247600024760002,0.004080002856002,0.00593999940600006,0,0.163139918430041,0,0.229160068748021,0.0195500019550002,0,0,1.22213987778601,1.24086,0,0.225359977464002,0.0183299963340007,0.296700059340012,0.781220078122008,0,0
Firmicutes_bacterium_CAG_94,0,0,0.00917000091700009,0,0,0,0,0,0,0,0,0,0,0,0.000829999751000075,0.683980068398007,0,0,0,0.00453000045300005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736389852722029,0.000409999959000004,0,0,0,0,0,0,0,0.0398499960150004,0,0,0,1.75415052624516,0,0,0.0341700068340014,0,0,0,0.0096399990360001,0.0103799979240004,0,0,0,0
Firmicutes_bacterium_CAG_95,0,0,0,0.0912099635160146,0,0,0,0,0,0.02075,0,0,0.00151999954400014,0,0,0,0,0,0.00689000137800028,0,0.0845299915470008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048099975950012,0,0,0,0,0,0,0,0,0.0284200028420003,0,0,0,0.00626,0,0,0,0,0.0433100043310004,0.00645000129000026,0
Acidaminococcus_fermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861200172240034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcus_intestini,0,0,0,0,0,0.578999942100006,0,0,0,0,0.08219,0.248580024858002,0,0,0,0,0,0,0,0,0,0.191089885346069,0,0,0,0,0.749599925040007,0,0.0247400024740003,0,0,0.167670033534007,0,0,0,5.50994944900506,0,4.61740769129615,0,0,0.00521999843400047,0,0,0,0.0050800010160002,0.0068199965900017,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66954033390807
Phascolarctobacterium_faecium,0,0,0.175750017575002,0,0.219140021914002,0,0,0,0.03231,0.16272,0,0.00423000042300004,0,0.03994998002501,0.0318299904510029,0,0.715339928466007,0.74463985107203,0,0.642420064242006,0.116939988306001,0.323999805600117,0,0.313590031359003,0.984449606220158,0,0,0,0.676210067621007,0.0189499886300068,0,0,0,0.00698999510700342,0.563799887240023,0,0.208769979123002,0,1.33646946541221,0.0837299581350209,0,0.170790017079002,0,0.141309985869001,1.26730025346005,0.349169825415087,0.000539999838000049,0,0.497710049771005,1.28457025691405,0.0105700021140004,0,0,0.02321,0.761079923892008,0,0.270390054078011,0,0,0.377990075598015
Phascolarctobacterium_succinatutens,0,0,0,0,0,0,0,0,0,0,0.7961,0.527560052756005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178549982145002,0,0,0,0,1.70552034110407,0,0,0,0,0,0.878059560970219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492999950700005,2.65574,0,0,0,0,3.88519038851904,0.281720056344011,0
Megamonas_funiformis,0,0,0,0,0,0.0267399973260003,0,0,0,0,0,0,0,0.00151999924000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761999619000191,0,0,0,0,0,0,0,0,0,0,0,0,0.0144600028920006,0
Megamonas_funiformis_CAG_377,0,0,0,0,0,0.0383099961690004,0,0,0,0,0,0,0,0.000539999730000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715999642000179,0,0,0,0,0,0,0,0,0,0,0,0,0.000330000066000013,0
Megamonas_hypermegale,0,0,0,0,0,0.0146399985360001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290999854500073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_jalaludinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182500036500007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_multacida,0,0,0,0,0,0,0,0,0,0.10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186000037200007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allisonella_histaminiformans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459000091800018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01954,0,0,0,0,0,0.0542100108420022,0
Dialister_invisus,0,0,0,0.181869927252029,0,0.332779966722003,0.122559963232011,0.0304499939100012,0,0,0,0,2.10278936916319,0,0.279739916078025,0.400360040036004,0.0501299949870005,0,0.24713004942601,0,0,0,0.24304,0.00244000024400002,0,0.216239913504035,0,0.14622,0,0,0.0537200053720005,0,0.490169852949044,0,0,0.173379982662002,0,0,0,0.0574599712700144,0.695079791476063,0,0.0194000135800095,0,0,0,0,4.16399124919737,0,0.000600000120000024,0.00124000024800005,0.538129946187005,0,8e-04,0.0214299978570002,0.328209934358013,0,0,0,0
Dialister_sp_CAG_357,0,0,0,0,0,0,0,0,0,1.52859,0,0,0,30.4852447573776,0,0.00818000081800008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038999976600014,0,0,0,0.0697199511960342,0,0,0,0,0.0024899990040004,0,0,0,0,0,0,0,0.0159499952150014,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialister_succinatiphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433389869983039,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_elsdenii,0,0,0,0,0,0,0,0,0,0.00805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584900116980023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_sp_BV3C16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128250025650005,0,0,0,0,0,0,0,0,0
Megasphaera_sp_DISK_18,0,0,0.242060024206002,0,0,0.568419943158006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273789863105068,0,0,0,0,0,0,0,0,0.480809855757043,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_sp_MJR8396C,0,0,0,0,0,0.00281999971800003,0.10886996733901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287640028764003,0,0,0,0,0,0,0,0,0.00331999834000083,0,0,0,0,0,0,0.817150163430033,0,0.00512999846100046,0,0,0,0,0,0,0,0,0,0,0,0,0
